,Pedestrians_Count,Lockdown_Stage,Vehicle_Count,Covid_Cases
27-10-2017,874039,Stage 0,,0.0
27-10-2018,611653,Stage 0,,0.0
27-10-2019,542059,Stage 0,16157.0,0.0
27-10-2020,177267,Stage 2,,2.0
27-11-2009,348875,Stage 0,,0.0
27-11-2010,168086,Stage 0,,0.0
27-11-2011,186972,Stage 0,,0.0
27-11-2012,277079,Stage 0,,0.0
27-11-2013,517222,Stage 0,,0.0
27-11-2014,510558,Stage 0,,0.0
27-11-2015,775820,Stage 0,,0.0
27-11-2016,472314,Stage 0,,0.0
27-11-2017,743658,Stage 0,,0.0
27-11-2018,716919,Stage 0,,0.0
27-11-2019,885819,Stage 0,23935.0,0.0
27-11-2020,456912,Stage 0,,0.0
27-12-2009,220745,Stage 0,,0.0
27-12-2010,207220,Stage 0,,0.0
27-12-2011,240594,Stage 0,,0.0
27-12-2012,253004,Stage 0,,0.0
27-12-2013,504690,Stage 0,,0.0
27-12-2014,406971,Stage 0,,0.0
27-12-2015,577904,Stage 0,,0.0
27-12-2016,459541,Stage 0,,0.0
27-12-2017,642740,Stage 0,,0.0
27-12-2018,537044,Stage 0,,0.0
27-12-2019,796947,Stage 0,21105.0,0.0
27-12-2020,385422,Stage 0,,0.0
28-01-2010,293822,Stage 0,,0.0
28-01-2011,305280,Stage 0,,0.0
28-01-2012,218233,Stage 0,,0.0
28-01-2013,185348,Stage 0,,0.0
28-01-2014,387383,Stage 0,,0.0
28-01-2015,554508,Stage 0,,0.0
28-01-2016,632468,Stage 0,,0.0
28-01-2017,533550,Stage 0,,0.0
28-01-2018,448126,Stage 0,,0.0
28-01-2019,365396,Stage 0,7163.0,0.0
28-01-2020,789363,Stage 0,20881.0,1.0
28-01-2021,412794,Stage 0,,1.0
28-02-2010,171477,Stage 0,,0.0
28-02-2011,257403,Stage 0,,0.0
28-02-2012,309776,Stage 0,,0.0
28-02-2013,314491,Stage 0,,0.0
28-02-2014,596327,Stage 0,,0.0
28-02-2015,515919,Stage 0,,0.0
28-02-2016,591838,Stage 0,,0.0
28-02-2017,585790,Stage 0,,0.0
28-02-2018,793956,Stage 0,,0.0
28-02-2019,774227,Stage 0,19569.0,0.0
28-02-2020,1008015,Stage 0,23530.0,0.0
28-02-2021,384003,Stage 3,,0.0
28-03-2010,196084,Stage 0,,0.0
28-03-2011,269896,Stage 0,,0.0
28-03-2012,321235,Stage 0,,0.0
28-03-2013,338768,Stage 0,,0.0
28-03-2014,617068,Stage 0,,0.0
28-03-2015,620811,Stage 0,,0.0
28-03-2016,481791,Stage 0,,0.0
28-03-2017,555793,Stage 0,,0.0
28-03-2018,775671,Stage 0,,0.0
28-03-2019,848557,Stage 0,19911.0,0.0
28-03-2020,145835,Stage 3,12713.0,61.0
28-03-2021,493622,Stage 3,,0.0
28-04-2010,286145,Stage 0,,0.0
28-04-2011,277185,Stage 0,,0.0
28-04-2012,236388,Stage 0,,0.0
28-04-2013,192358,Stage 0,,0.0
28-04-2014,439084,Stage 0,,0.0
28-04-2015,536691,Stage 0,,0.0
28-04-2016,706881,Stage 0,,0.0
28-04-2017,636174,Stage 0,,0.0
28-04-2018,688453,Stage 0,,0.0
28-04-2019,466192,Stage 0,14358.0,0.0
28-04-2020,157524,Stage 3,12564.0,2.0
28-04-2021,548247,Stage 0,,0.0
28-05-2009,269571,Stage 0,,0.0
28-05-2010,317504,Stage 0,,0.0
28-05-2011,213050,Stage 0,,0.0
28-05-2012,264946,Stage 0,,0.0
28-05-2013,273990,Stage 0,,0.0
28-05-2014,472975,Stage 0,,0.0
28-05-2015,598827,Stage 0,,0.0
28-05-2016,565827,Stage 0,,0.0
28-05-2017,361337,Stage 0,,0.0
28-05-2018,651129,Stage 0,,0.0
28-05-2019,692927,Stage 0,22112.0,0.0
28-05-2020,243175,Stage 3,,6.0
28-05-2021,88513,Stage 4,,4.0
28-06-2009,185228,Stage 0,,0.0
28-06-2010,257562,Stage 0,,0.0
28-06-2011,255603,Stage 0,,0.0
28-06-2012,303978,Stage 0,,0.0
28-06-2013,326626,Stage 0,,0.0
28-06-2014,392779,Stage 0,,0.0
28-06-2015,457401,Stage 0,,0.0
28-06-2016,647604,Stage 0,,0.0
28-06-2017,519149,Stage 0,,0.0
28-06-2018,687444,Stage 0,,0.0
28-06-2019,889613,Stage 0,22342.0,0.0
28-06-2020,270759,Stage 3,,67.0
28-07-2009,264582,Stage 0,,0.0
28-07-2010,268078,Stage 0,,0.0
28-07-2011,270212,Stage 0,,0.0
28-07-2012,253572,Stage 0,,0.0
28-07-2013,175293,Stage 0,,0.0
28-07-2014,410537,Stage 0,,0.0
28-07-2015,577472,Stage 0,,0.0
28-07-2016,689170,Stage 0,,0.0
28-07-2017,757744,Stage 0,,0.0
28-07-2018,780501,Stage 0,,0.0
28-07-2019,675054,Stage 0,16266.0,0.0
28-07-2020,148614,Stage 3,,260.0
28-08-2009,317455,Stage 0,,0.0
28-08-2010,232028,Stage 0,,0.0
28-08-2011,169067,Stage 0,,0.0
28-08-2012,287567,Stage 0,,0.0
28-08-2013,263809,Stage 0,,0.0
28-08-2014,492198,Stage 0,,0.0
28-08-2015,720700,Stage 0,,0.0
28-08-2016,511846,Stage 0,,0.0
28-08-2017,588781,Stage 0,,0.0
28-08-2018,720891,Stage 0,,0.0
28-08-2019,673163,Stage 0,22899.0,0.0
28-08-2020,125521,Stage 4,,87.0
28-09-2009,263642,Stage 0,,0.0
28-09-2010,276336,Stage 0,,0.0
28-09-2011,235329,Stage 0,,0.0
28-09-2012,347651,Stage 0,,0.0
28-09-2013,360690,Stage 0,,0.0
28-09-2014,381636,Stage 0,,0.0
28-09-2015,633387,Stage 0,,0.0
28-09-2016,731979,Stage 0,,0.0
28-09-2017,741544,Stage 0,,0.0
28-09-2018,649481,Stage 0,,0.0
28-09-2019,586258,Stage 0,19676.0,0.0
28-09-2020,141592,Stage 4,,9.0
28-10-2009,275232,Stage 0,,0.0
28-10-2010,291656,Stage 0,,0.0
28-10-2011,287300,Stage 0,,0.0
28-10-2012,221222,Stage 0,,0.0
28-10-2013,406714,Stage 0,,0.0
28-10-2014,453418,Stage 0,,0.0
28-10-2015,583618,Stage 0,,0.0
28-10-2016,684156,Stage 0,,0.0
28-10-2017,672376,Stage 0,,0.0
28-10-2018,524680,Stage 0,,0.0
28-10-2019,767990,Stage 0,21583.0,0.0
28-10-2020,311278,Stage 2,,2.0
28-11-2009,222567,Stage 0,,0.0
28-11-2010,148270,Stage 0,,0.0
28-11-2011,269670,Stage 0,,0.0
28-11-2012,324274,Stage 0,,0.0
28-11-2013,445868,Stage 0,,0.0
28-11-2014,562146,Stage 0,,0.0
28-11-2015,651564,Stage 0,,0.0
28-11-2016,641418,Stage 0,,0.0
28-11-2017,763721,Stage 0,,0.0
28-11-2018,725205,Stage 0,,0.0
28-11-2019,941384,Stage 0,24029.0,0.0
28-11-2020,481376,Stage 0,,0.0
28-12-2009,217029,Stage 0,,0.0
28-12-2010,229265,Stage 0,,0.0
28-12-2011,274576,Stage 0,,0.0
28-12-2012,272066,Stage 0,,0.0
28-12-2013,384444,Stage 0,,0.0
28-12-2014,355619,Stage 0,,0.0
28-12-2015,578703,Stage 0,,0.0
28-12-2016,505524,Stage 0,,0.0
28-12-2017,647191,Stage 0,,0.0
28-12-2018,592544,Stage 0,,0.0
28-12-2019,707433,Stage 0,19493.0,0.0
28-12-2020,473046,Stage 0,,0.0
29-01-2010,313772,Stage 0,,0.0
29-01-2011,195917,Stage 0,,0.0
29-01-2012,181740,Stage 0,,0.0
29-01-2013,273203,Stage 0,,0.0
29-01-2014,475406,Stage 0,,0.0
29-01-2015,549153,Stage 0,,0.0
29-01-2016,680938,Stage 0,,0.0
29-01-2017,482085,Stage 0,,0.0
29-01-2018,534994,Stage 0,,0.0
29-01-2019,585109,Stage 0,16530.0,0.0
29-01-2020,769773,Stage 0,22278.0,0.0
29-01-2021,352985,Stage 0,,0.0
29-02-2012,329337,Stage 0,,0.0
29-02-2016,676451,Stage 0,,0.0
29-02-2020,793912,Stage 0,20565.0,0.0
29-03-2010,283260,Stage 0,,0.0
29-03-2011,279689,Stage 0,,0.0
29-03-2012,349346,Stage 0,,0.0
29-03-2013,200241,Stage 0,,0.0
29-03-2014,502249,Stage 0,,0.0
29-03-2015,599990,Stage 0,,0.0
29-03-2016,641119,Stage 0,,0.0
29-03-2017,546584,Stage 0,,0.0
29-03-2018,832049,Stage 0,,0.0
29-03-2019,838483,Stage 0,20551.0,0.0
29-03-2020,106605,Stage 3,7643.0,43.0
29-03-2021,421278,Stage 3,,0.0
29-04-2010,291355,Stage 0,,0.0
29-04-2011,294355,Stage 0,,0.0
29-04-2012,190327,Stage 0,,0.0
29-04-2013,284150,Stage 0,,0.0
29-04-2014,414508,Stage 0,,0.0
29-04-2015,580872,Stage 0,,0.0
29-04-2016,742317,Stage 0,,0.0
29-04-2017,507620,Stage 0,,0.0
29-04-2018,560039,Stage 0,,0.0
29-04-2019,702589,Stage 0,19448.0,0.0
29-04-2020,113181,Stage 3,12648.0,7.0
29-04-2021,525603,Stage 0,,0.0
29-05-2009,327581,Stage 0,,0.0
29-05-2010,205459,Stage 0,,0.0
29-05-2011,176311,Stage 0,,0.0
29-05-2012,276052,Stage 0,,0.0
29-05-2013,279280,Stage 0,,0.0
29-05-2014,494174,Stage 0,,0.0
29-05-2015,658994,Stage 0,,0.0
29-05-2016,498899,Stage 0,,0.0
29-05-2017,494117,Stage 0,,0.0
29-05-2018,677600,Stage 0,,0.0
29-05-2019,648699,Stage 0,21541.0,0.0
29-05-2020,269224,Stage 3,,8.0
29-05-2021,88814,Stage 4,,5.0
29-06-2009,265076,Stage 0,,0.0
29-06-2010,246128,Stage 0,,0.0
29-06-2011,266890,Stage 0,,0.0
29-06-2012,339664,Stage 0,,0.0
29-06-2013,249494,Stage 0,,0.0
29-06-2014,274414,Stage 0,,0.0
29-06-2015,581072,Stage 0,,0.0
29-06-2016,684755,Stage 0,,0.0
29-06-2017,464468,Stage 0,,0.0
29-06-2018,791748,Stage 0,,0.0
29-06-2019,565418,Stage 0,19637.0,0.0
29-06-2020,275117,Stage 3,,59.0
29-07-2009,277028,Stage 0,,0.0
29-07-2010,284369,Stage 0,,0.0
29-07-2011,320715,Stage 0,,0.0
29-07-2012,205981,Stage 0,,0.0
29-07-2013,258102,Stage 0,,0.0
29-07-2014,398977,Stage 0,,0.0
29-07-2015,582154,Stage 0,,0.0
29-07-2016,780026,Stage 0,,0.0
29-07-2017,558579,Stage 0,,0.0
29-07-2018,604285,Stage 0,,0.0
29-07-2019,756779,Stage 0,20981.0,0.0
29-07-2020,152917,Stage 3,,592.0
29-08-2009,198426,Stage 0,,0.0
29-08-2010,189025,Stage 0,,0.0
29-08-2011,248120,Stage 0,,0.0
29-08-2012,287963,Stage 0,,0.0
29-08-2013,260611,Stage 0,,0.0
29-08-2014,571123,Stage 0,,0.0
29-08-2015,500014,Stage 0,,0.0
29-08-2016,610634,Stage 0,,0.0
29-08-2017,584852,Stage 0,,0.0
29-08-2018,762701,Stage 0,,0.0
29-08-2019,770434,Stage 0,23502.0,0.0
29-08-2020,131795,Stage 4,,101.0
29-09-2009,305426,Stage 0,,0.0
29-09-2010,297729,Stage 0,,0.0
29-09-2011,254388,Stage 0,,0.0
29-09-2012,226248,Stage 0,,0.0
29-09-2013,334994,Stage 0,,0.0
29-09-2014,509644,Stage 0,,0.0
29-09-2015,653089,Stage 0,,0.0
29-09-2016,719781,Stage 0,,0.0
29-09-2017,629526,Stage 0,,0.0
29-09-2018,656503,Stage 0,,0.0
29-09-2019,508293,Stage 0,17774.0,0.0
29-09-2020,148067,Stage 4,,10.0
29-10-2009,293822,Stage 0,,0.0
29-10-2010,332149,Stage 0,,0.0
29-10-2011,182712,Stage 0,,0.0
29-10-2012,303945,Stage 0,,0.0
29-10-2013,437542,Stage 0,,0.0
29-10-2014,474988,Stage 0,,0.0
29-10-2015,610892,Stage 0,,0.0
29-10-2016,538461,Stage 0,,0.0
29-10-2017,549042,Stage 0,,0.0
29-10-2018,691044,Stage 0,,0.0
29-10-2019,811981,Stage 0,22429.0,0.0
29-10-2020,263334,Stage 2,,2.0
29-11-2009,185837,Stage 0,,0.0
29-11-2010,256492,Stage 0,,0.0
29-11-2011,270434,Stage 0,,0.0
29-11-2012,286308,Stage 0,,0.0
29-11-2013,537970,Stage 0,,0.0
29-11-2014,445817,Stage 0,,0.0
29-11-2015,527324,Stage 0,,0.0
29-11-2016,625369,Stage 0,,0.0
29-11-2017,716277,Stage 0,,0.0
29-11-2018,778610,Stage 0,,0.0
29-11-2019,997949,Stage 0,23871.0,0.0
29-11-2020,358501,Stage 0,,0.0
29-12-2009,255785,Stage 0,,0.0
29-12-2010,246281,Stage 0,,0.0
29-12-2011,265752,Stage 0,,0.0
29-12-2012,221066,Stage 0,,0.0
29-12-2013,424582,Stage 0,,0.0
29-12-2014,375598,Stage 0,,0.0
29-12-2015,564212,Stage 0,,0.0
29-12-2016,423814,Stage 0,,0.0
29-12-2017,631413,Stage 0,,0.0
29-12-2018,579372,Stage 0,,0.0
29-12-2019,661813,Stage 0,16993.0,0.0
29-12-2020,497027,Stage 0,,0.0
30-01-2010,200531,Stage 0,,0.0
30-01-2011,133229,Stage 0,,0.0
30-01-2012,268779,Stage 0,,0.0
30-01-2013,302834,Stage 0,,0.0
30-01-2014,477166,Stage 0,,0.0
30-01-2015,611914,Stage 0,,0.0
30-01-2016,594194,Stage 0,,0.0
30-01-2017,478125,Stage 0,,0.0
30-01-2018,658312,Stage 0,,0.0
30-01-2019,563190,Stage 0,17494.0,0.0
30-01-2020,742172,Stage 0,22162.0,1.0
30-01-2021,496799,Stage 0,,0.0
30-03-2010,297934,Stage 0,,0.0
30-03-2011,271445,Stage 0,,0.0
30-03-2012,391045,Stage 0,,0.0
30-03-2013,261485,Stage 0,,0.0
30-03-2014,397086,Stage 0,,0.0
30-03-2015,647490,Stage 0,,0.0
30-03-2016,683511,Stage 0,,0.0
30-03-2017,568509,Stage 0,,0.0
30-03-2018,638478,Stage 0,,0.0
30-03-2019,608852,Stage 0,18600.0,0.0
30-03-2020,151531,Stage 3,13002.0,71.0
30-03-2021,497773,Stage 3,,0.0
30-04-2010,331650,Stage 0,,0.0
30-04-2011,206654,Stage 0,,0.0
30-04-2012,283680,Stage 0,,0.0
30-04-2013,289485,Stage 0,,0.0
30-04-2014,460684,Stage 0,,0.0
30-04-2015,600746,Stage 0,,0.0
30-04-2016,641027,Stage 0,,0.0
30-04-2017,427828,Stage 0,,0.0
30-04-2018,686782,Stage 0,,0.0
30-04-2019,765962,Stage 0,19351.0,0.0
30-04-2020,143780,Stage 3,12646.0,4.0
30-04-2021,630322,Stage 0,,0.0
30-05-2009,216702,Stage 0,,0.0
30-05-2010,169551,Stage 0,,0.0
30-05-2011,240108,Stage 0,,0.0
30-05-2012,280192,Stage 0,,0.0
30-05-2013,262873,Stage 0,,0.0
30-05-2014,600745,Stage 0,,0.0
30-05-2015,528365,Stage 0,,0.0
30-05-2016,609693,Stage 0,,0.0
30-05-2017,490358,Stage 0,,0.0
30-05-2018,656122,Stage 0,,0.0
30-05-2019,717259,Stage 0,22341.0,0.0
30-05-2020,280741,Stage 3,,8.0
30-05-2021,96452,Stage 4,,5.0
30-06-2009,261639,Stage 0,,0.0
30-06-2010,275231,Stage 0,,0.0
30-06-2011,274678,Stage 0,,0.0
30-06-2012,254694,Stage 0,,0.0
30-06-2013,210065,Stage 0,,0.0
30-06-2014,437103,Stage 0,,0.0
30-06-2015,610646,Stage 0,,0.0
30-06-2016,596083,Stage 0,,0.0
30-06-2017,590486,Stage 0,,0.0
30-06-2018,623360,Stage 0,,0.0
30-06-2019,616011,Stage 0,15428.0,0.0
30-06-2020,268592,Stage 3,,70.0
30-07-2009,275584,Stage 0,,0.0
30-07-2010,362916,Stage 0,,0.0
30-07-2011,202355,Stage 0,,0.0
30-07-2012,272889,Stage 0,,0.0
30-07-2013,256997,Stage 0,,0.0
30-07-2014,432136,Stage 0,,0.0
30-07-2015,548916,Stage 0,,0.0
30-07-2016,705653,Stage 0,,0.0
30-07-2017,539554,Stage 0,,0.0
30-07-2018,681830,Stage 0,,0.0
30-07-2019,789533,Stage 0,22035.0,0.0
30-07-2020,153188,Stage 3,,513.0
30-08-2009,171638,Stage 0,,0.0
30-08-2010,252734,Stage 0,,0.0
30-08-2011,242872,Stage 0,,0.0
30-08-2012,286660,Stage 0,,0.0
30-08-2013,293306,Stage 0,,0.0
30-08-2014,492799,Stage 0,,0.0
30-08-2015,457752,Stage 0,,0.0
30-08-2016,564418,Stage 0,,0.0
30-08-2017,604017,Stage 0,,0.0
30-08-2018,688962,Stage 0,,0.0
30-08-2019,914914,Stage 0,23794.0,0.0
30-08-2020,91171,Stage 4,,67.0
30-09-2009,309715,Stage 0,,0.0
30-09-2010,304283,Stage 0,,0.0
30-09-2011,316765,Stage 0,,0.0
30-09-2012,200437,Stage 0,,0.0
30-09-2013,424977,Stage 0,,0.0
30-09-2014,455325,Stage 0,,0.0
30-09-2015,651814,Stage 0,,0.0
30-09-2016,655850,Stage 0,,0.0
30-09-2017,591288,Stage 0,,0.0
30-09-2018,564330,Stage 0,,0.0
30-09-2019,667134,Stage 0,22349.0,0.0
30-09-2020,127180,Stage 4,,14.0
30-10-2009,313432,Stage 0,,0.0
30-10-2010,141152,Stage 0,,0.0
30-10-2011,143208,Stage 0,,0.0
30-10-2012,299713,Stage 0,,0.0
30-10-2013,445226,Stage 0,,0.0
30-10-2014,478618,Stage 0,,0.0
30-10-2015,698115,Stage 0,,0.0
30-10-2016,402352,Stage 0,,0.0
30-10-2017,592647,Stage 0,,0.0
30-10-2018,707876,Stage 0,,0.0
30-10-2019,832623,Stage 0,22847.0,0.0
30-10-2020,313225,Stage 2,,0.0
30-11-2009,281299,Stage 0,,0.0
30-11-2010,270979,Stage 0,,0.0
30-11-2011,260655,Stage 0,,0.0
30-11-2012,346876,Stage 0,,0.0
30-11-2013,463528,Stage 0,,0.0
30-11-2014,353144,Stage 0,,0.0
30-11-2015,615659,Stage 0,,0.0
30-11-2016,616452,Stage 0,,0.0
30-11-2017,729566,Stage 0,,0.0
30-11-2018,906846,Stage 0,,0.0
30-11-2019,779345,Stage 0,21695.0,0.0
30-11-2020,351099,Stage 0,,0.0
30-12-2009,225178,Stage 0,,0.0
30-12-2010,234723,Stage 0,,0.0
30-12-2011,263449,Stage 0,,0.0
30-12-2012,204020,Stage 0,,0.0
30-12-2013,467577,Stage 0,,0.0
30-12-2014,406003,Stage 0,,0.0
30-12-2015,490025,Stage 0,,0.0
30-12-2016,529935,Stage 0,,0.0
30-12-2017,627593,Stage 0,,0.0
30-12-2018,525541,Stage 0,,0.0
30-12-2019,534883,Stage 0,19287.0,0.0
30-12-2020,467634,Stage 0,,3.0
31-01-2010,143815,Stage 0,,0.0
31-01-2011,240077,Stage 0,,0.0
31-01-2012,268333,Stage 0,,0.0
31-01-2013,267775,Stage 0,,0.0
31-01-2014,566957,Stage 0,,0.0
31-01-2015,454552,Stage 0,,0.0
31-01-2016,494393,Stage 0,,0.0
31-01-2017,530324,Stage 0,,0.0
31-01-2018,691922,Stage 0,,0.0
31-01-2019,600885,Stage 0,17187.0,0.0
31-01-2020,670285,Stage 0,22277.0,1.0
31-01-2021,422571,Stage 0,,0.0
31-03-2010,307026,Stage 0,,0.0
31-03-2011,284903,Stage 0,,0.0
31-03-2012,260593,Stage 0,,0.0
31-03-2013,210085,Stage 0,,0.0
31-03-2014,465491,Stage 0,,0.0
31-03-2015,652023,Stage 0,,0.0
31-03-2016,724658,Stage 0,,0.0
31-03-2017,676940,Stage 0,,0.0
31-03-2018,770147,Stage 0,,0.0
31-03-2019,528608,Stage 0,14037.0,0.0
31-03-2020,146546,Stage 3,13833.0,47.0
31-03-2021,519153,Stage 3,,0.0
31-05-2009,196157,Stage 0,,0.0
31-05-2010,226366,Stage 0,,0.0
31-05-2011,249784,Stage 0,,0.0
31-05-2012,302439,Stage 0,,0.0
31-05-2013,312234,Stage 0,,0.0
31-05-2014,497098,Stage 0,,0.0
31-05-2015,356804,Stage 0,,0.0
31-05-2016,626519,Stage 0,,0.0
31-05-2017,474685,Stage 0,,0.0
31-05-2018,687877,Stage 0,,0.0
31-05-2019,794170,Stage 0,21564.0,0.0
31-05-2020,228556,Stage 3,,3.0
31-05-2021,98523,Stage 4,,9.0
31-07-2009,325963,Stage 0,,0.0
31-07-2010,259476,Stage 0,,0.0
31-07-2011,189298,Stage 0,,0.0
31-07-2012,281785,Stage 0,,0.0
31-07-2013,258692,Stage 0,,0.0
31-07-2014,396949,Stage 0,,0.0
31-07-2015,725399,Stage 0,,0.0
31-07-2016,572172,Stage 0,,0.0
31-07-2017,538126,Stage 0,,0.0
31-07-2018,710043,Stage 0,,0.0
31-07-2019,817760,Stage 0,22436.0,0.0
31-07-2020,157252,Stage 3,,333.0
31-08-2009,235444,Stage 0,,0.0
31-08-2010,237400,Stage 0,,0.0
31-08-2011,249561,Stage 0,,0.0
31-08-2012,355258,Stage 0,,0.0
31-08-2013,238854,Stage 0,,0.0
31-08-2014,376749,Stage 0,,0.0
31-08-2015,529808,Stage 0,,0.0
31-08-2016,645301,Stage 0,,0.0
31-08-2017,639756,Stage 0,,0.0
31-08-2018,826812,Stage 0,,0.0
31-08-2019,696180,Stage 0,22123.0,0.0
31-08-2020,102497,Stage 4,,57.0
31-10-2009,205181,Stage 0,,0.0
31-10-2010,149709,Stage 0,,0.0
31-10-2011,277484,Stage 0,,0.0
31-10-2012,303754,Stage 0,,0.0
31-10-2013,463817,Stage 0,,0.0
31-10-2014,542600,Stage 0,,0.0
31-10-2015,480908,Stage 0,,0.0
31-10-2016,613210,Stage 0,,0.0
31-10-2017,654102,Stage 0,,0.0
31-10-2018,689257,Stage 0,,0.0
31-10-2019,791985,Stage 0,23824.0,0.0
31-10-2020,370181,Stage 2,,0.0
31-12-2009,268912,Stage 0,,0.0
31-12-2010,305498,Stage 0,,0.0
31-12-2011,322539,Stage 0,,0.0
31-12-2012,347001,Stage 0,,0.0
31-12-2013,629222,Stage 0,,0.0
31-12-2014,527087,Stage 0,,0.0
31-12-2015,540633,Stage 0,,0.0
31-12-2016,626809,Stage 0,,0.0
31-12-2017,799773,Stage 0,,0.0
31-12-2018,742581,Stage 0,,0.0
31-12-2019,950487,Stage 0,20052.0,0.0
31-12-2020,472586,Stage 0,,4.0
