bay_id,st_marker_id,status,location,lat,lon
5140,9953S,Unoccupied,"(-37.826118669673875, 144.9670536967932)",-37.826118669673875,144.9670536967932
921,C700,Unoccupied,"(-37.81416846060719, 144.9687266792635)",-37.81416846060719,144.9687266792635
3112,5269W,Unoccupied,"(-37.80455279188191, 144.9573069024395)",-37.80455279188191,144.9573069024395
4103,C6348,Present,"(-37.80426469250205, 144.9509140071126)",-37.80426469250205,144.9509140071126
3102,5258E,Unoccupied,"(-37.80490726254289, 144.95737100170908)",-37.80490726254289,144.95737100170908
2658,10164E,Present,"(-37.804521879531585, 144.9494598162812)",-37.804521879531585,144.9494598162812
4441,C7728,Present,"(-37.803184192208334, 144.95081336012015)",-37.803184192208334,144.95081336012015
3082,5220E,Present,"(-37.80475037719941, 144.95740109574734)",-37.80475037719941,144.95740109574734
5063,9840N,Unoccupied,"(-37.82514565804229, 144.97002721297184)",-37.82514565804229,144.97002721297184
2690,10199W,Unoccupied,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
1543,1914N,Unoccupied,"(-37.81450344349496, 144.9696479546364)",-37.81450344349496,144.9696479546364
4105,C6352,Unoccupied,"(-37.80421782013373, 144.95092242388282)",-37.80421782013373,144.95092242388282
3026,5121W,Present,"(-37.80341088444709, 144.95713839031447)",-37.80341088444709,144.95713839031447
4651,8468E,Present,"(-37.82544463527283, 144.96686486987795)",-37.82544463527283,144.96686486987795
3932,C5780,Unoccupied,"(-37.80421007960622, 144.95544486202414)",-37.80421007960622,144.95544486202414
3397,6237W,Present,"(-37.80589520730427, 144.95079721963123)",-37.80589520730427,144.95079721963123
6662,8471W,Present,"(-37.82541197095398, 144.9666816058882)",-37.82541197095398,144.9666816058882
4593,8321W,Unoccupied,"(-37.82502546531653, 144.96818034759517)",-37.82502546531653,144.96818034759517
4656,8476E,Present,"(-37.82528047566092, 144.96691130032548)",-37.82528047566092,144.96691130032548
3400,6241W,Present,"(-37.80585287262254, 144.95077786807047)",-37.80585287262254,144.95077786807047
4657,8478E,Present,"(-37.82522773067467, 144.9669262219488)",-37.82522773067467,144.9669262219488
4613,8343W,Unoccupied,"(-37.8241263155595, 144.96845502646863)",-37.8241263155595,144.96845502646863
5305,9531S,Present,"(-37.828253766711974, 144.96534903941188)",-37.828253766711974,144.96534903941188
4673,8496E,Present,"(-37.82472739091254, 144.96707100726738)",-37.82472739091254,144.96707100726738
4650,8466E,Unoccupied,"(-37.82548859612146, 144.9668524331542)",-37.82548859612146,144.9668524331542
1538,1903S,Present,"(-37.8142409264922, 144.9710888210162)",-37.8142409264922,144.9710888210162
5306,9529S,Present,"(-37.82825972899688, 144.96537712369843)",-37.82825972899688,144.96537712369843
4109,C6368,Present,"(-37.80412517102357, 144.95093860815354)",-37.80412517102357,144.95093860815354
3906,C5726,Present,"(-37.80520172201874, 144.95526658230324)",-37.80520172201874,144.95526658230324
4024,C6086,Unoccupied,"(-37.80502683874597, 144.9522851177424)",-37.80502683874597,144.9522851177424
2675,10184E,Unoccupied,"(-37.803948891822756, 144.949560046036)",-37.803948891822756,144.949560046036
4033,C6104,Unoccupied,"(-37.8047576722129, 144.95233274739087)",-37.8047576722129,144.95233274739087
2673,10182E,Unoccupied,"(-37.80400183516052, 144.9495507132346)",-37.80400183516052,144.9495507132346
4131,C6428,Unoccupied,"(-37.80347326534873, 144.95105471557133)",-37.80347326534873,144.95105471557133
3365,6173W,Present,"(-37.804212839877096, 144.94314966085244)",-37.804212839877096,144.94314966085244
8308,661W,Present,"(-37.815093369132136, 144.96903145876053)",-37.815093369132136,144.96903145876053
4054,C6146,Unoccupied,"(-37.8042026441709, 144.95243150666175)",-37.8042026441709,144.95243150666175
2655,10159W,Present,"(-37.80465392902081, 144.94924754947715)",-37.80465392902081,144.94924754947715
877,775W,Present,"(-37.81221754261522, 144.96770542370388)",-37.81221754261522,144.96770542370388
883,791W,Present,"(-37.81149443594989, 144.96737383811362)",-37.81149443594989,144.96737383811362
2668,10177W,Unoccupied,"(-37.804148877137436, 144.9493349031893)",-37.804148877137436,144.9493349031893
4052,C6142,Unoccupied,"(-37.80424789613546, 144.9524234966128)",-37.80424789613546,144.9524234966128
4025,C6088,Unoccupied,"(-37.80500356460843, 144.95228928847817)",-37.80500356460843,144.95228928847817
4051,C6140,Unoccupied,"(-37.804270949992045, 144.95241925284822)",-37.804270949992045,144.95241925284822
8342,647W,Present,"(-37.81613310190409, 144.9695092774775)",-37.81613310190409,144.9695092774775
2696,10326E,Present,"(-37.80304693129534, 144.94402475908936)",-37.80304693129534,144.94402475908936
4022,C6082,Present,"(-37.8050729405996, 144.95227676975514)",-37.8050729405996,144.95227676975514
2700,10330E,Present,"(-37.80319296434918, 144.94399913772605)",-37.80319296434918,144.94399913772605
3993,C5954,Unoccupied,"(-37.80392684324373, 144.95399357403704)",-37.80392684324373,144.95399357403704
3250,5795W,Present,"(-37.803907217110535, 144.95538386037444)",-37.803907217110535,144.95538386037444
4020,C6078,Present,"(-37.80511953669214, 144.95226842413223)",-37.80511953669214,144.95226842413223
4062,C6162,Unoccupied,"(-37.803909202125304, 144.9524831784812)",-37.803909202125304,144.9524831784812
3723,7735S,Unoccupied,"(-37.80326767897914, 144.95071374441312)",-37.80326767897914,144.95071374441312
4611,8341W,Unoccupied,"(-37.824185509367624, 144.96843740980995)",-37.824185509367624,144.96843740980995
2694,10324E,Unoccupied,"(-37.80300386158146, 144.94403243100396)",-37.80300386158146,144.94403243100396
5300,9541S,Unoccupied,"(-37.82820079089227, 144.96507237473207)",-37.82820079089227,144.96507237473207
4430,C7700,Present,"(-37.80363224544294, 144.9548103245295)",-37.80363224544294,144.9548103245295
5094,9892N,Present,"(-37.82548067277219, 144.96887097985757)",-37.82548067277219,144.96887097985757
4055,C6148,Unoccupied,"(-37.80417908091468, 144.9524357071225)",-37.80417908091468,144.9524357071225
4431,C7702,Unoccupied,"(-37.80362895153358, 144.95478126097842)",-37.80362895153358,144.95478126097842
3370,6185W,Unoccupied,"(-37.80667341985976, 144.95115105940047)",-37.80667341985976,144.95115105940047
5118,9928N,Unoccupied,"(-37.82562635563308, 144.96837420050565)",-37.82562635563308,144.96837420050565
4063,C6164,Present,"(-37.80388628644553, 144.95248741442433)",-37.80388628644553,144.95248741442433
4016,C6070,Present,"(-37.805689637861846, 144.9521707552837)",-37.805689637861846,144.9521707552837
3976,C5920,Present,"(-37.804345921495845, 144.9539190313697)",-37.804345921495845,144.9539190313697
2702,10332E,Unoccupied,"(-37.80323724450006, 144.94399118932236)",-37.80323724450006,144.94399118932236
3919,C5752,Unoccupied,"(-37.8047467186264, 144.9553483714258)",-37.8047467186264,144.9553483714258
3392,6227W,Present,"(-37.806048953285384, 144.9508671460027)",-37.806048953285384,144.9508671460027
3709,7675S,Unoccupied,"(-37.80395643946114, 144.95689662105033)",-37.80395643946114,144.95689662105033
4437,C7714,Unoccupied,"(-37.80358756983143, 144.95441431149385)",-37.80358756983143,144.95441431149385
881,787W,Unoccupied,"(-37.81160147807964, 144.9674231907233)",-37.81160147807964,144.9674231907233
3920,C5754,Present,"(-37.80469658766741, 144.9553573821334)",-37.80469658766741,144.9553573821334
4438,C7716,Present,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
4034,C6106,Unoccupied,"(-37.804733918602494, 144.95233706511698)",-37.804733918602494,144.95233706511698
3389,6221W,Present,"(-37.806112435723136, 144.95089614486108)",-37.806112435723136,144.95089614486108
3957,C5882,Present,"(-37.80502575552135, 144.95379739471906)",-37.80502575552135,144.95379739471906
3380,6203W,Present,"(-37.806349134859786, 144.95100392489394)",-37.806349134859786,144.95100392489394
4029,C6096,Unoccupied,"(-37.80485069571662, 144.95231614632763)",-37.80485069571662,144.95231614632763
3999,C5966,Unoccupied,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
4070,C6178,Unoccupied,"(-37.803713326089664, 144.95251800751856)",-37.803713326089664,144.95251800751856
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
4059,C6156,Present,"(-37.803989693655744, 144.9524689418696)",-37.803989693655744,144.9524689418696
2633,10103W,Unoccupied,"(-37.803471559047566, 144.9479280887954)",-37.803471559047566,144.9479280887954
4032,C6102,Present,"(-37.80478102145965, 144.9523285559688)",-37.80478102145965,144.9523285559688
4066,C6170,Unoccupied,"(-37.80381216319044, 144.9525005404663)",-37.80381216319044,144.9525005404663
3706,7672N,Present,"(-37.80378709775066, 144.957052297915)",-37.80378709775066,144.957052297915
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
4424,C7688,Unoccupied,"(-37.80367125555499, 144.95515378078784)",-37.80367125555499,144.95515378078784
2639,10111W,Unoccupied,"(-37.80357734637805, 144.9479108219798)",-37.80357734637805,144.9479108219798
3378,6199W,Present,"(-37.80647917016282, 144.95106308998027)",-37.80647917016282,144.95106308998027
3987,C5942,Present,"(-37.80407539707152, 144.9539671009614)",-37.80407539707152,144.9539671009614
1542,1912N,Present,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
4069,C6176,Present,"(-37.80373641156282, 144.95251392706675)",-37.80373641156282,144.95251392706675
3016,5094E,Unoccupied,"(-37.80445522391068, 144.95774694686025)",-37.80445522391068,144.95774694686025
4031,C6100,Present,"(-37.80480420853655, 144.95232441419762)",-37.80480420853655,144.95232441419762
3923,C5762,Unoccupied,"(-37.804624341020585, 144.9553703687372)",-37.804624341020585,144.9553703687372
5120,9932N,Present,"(-37.8258483441805, 144.96763411153665)",-37.8258483441805,144.96763411153665
3401,6243W,Present,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
3098,5252E,Unoccupied,"(-37.80503382001026, 144.95734605705223)",-37.80503382001026,144.95734605705223
3385,6213W,Present,"(-37.80622014763526, 144.95094523460372)",-37.80622014763526,144.95094523460372
886,797W,Present,"(-37.81133408286653, 144.96729994151607)",-37.81133408286653,144.96729994151607
4067,C6172,Unoccupied,"(-37.80378588076532, 144.95250516614124)",-37.80378588076532,144.95250516614124
8893,8125W,Unoccupied,"(-37.82575265342357, 144.96919319792124)",-37.82575265342357,144.96919319792124
3992,C5952,Unoccupied,"(-37.803951551308515, 144.95398915548344)",-37.803951551308515,144.95398915548344
3010,5080E,Unoccupied,"(-37.8047886926202, 144.95789909111085)",-37.8047886926202,144.95789909111085
3704,7670N,Unoccupied,"(-37.80379372113377, 144.95711295373144)",-37.80379372113377,144.95711295373144
4130,C6424,Present,"(-37.803496275233954, 144.95105059551076)",-37.803496275233954,144.95105059551076
4668,8490E,Unoccupied,"(-37.8248974184067, 144.96702055374405)",-37.8248974184067,144.96702055374405
3962,C5892,Unoccupied,"(-37.80486179757756, 144.95382674260944)",-37.80486179757756,144.95382674260944
2647,10121W,Present,"(-37.803204409203346, 144.9479740924209)",-37.803204409203346,144.9479740924209
3989,C5946,Unoccupied,"(-37.804026221723106, 144.9539758534026)",-37.804026221723106,144.9539758534026
4617,8347W,Present,"(-37.82398272026749, 144.9684977951452)",-37.82398272026749,144.9684977951452
5139,9952N,Present,"(-37.82592212118155, 144.96738088338464)",-37.82592212118155,144.96738088338464
4053,C6144,Unoccupied,"(-37.80422532345816, 144.95242753080112)",-37.80422532345816,144.95242753080112
3722,7733S,Unoccupied,"(-37.803275156334294, 144.95078278913218)",-37.803275156334294,144.95078278913218
3974,C5916,Present,"(-37.80445717101084, 144.95389918647953)",-37.80445717101084,144.95389918647953
4112,C6376,Unoccupied,"(-37.804055665448146, 144.9509510218349)",-37.804055665448146,144.9509510218349
3724,7737S,Present,"(-37.80325401620138, 144.95058834497473)",-37.80325401620138,144.95058834497473
2648,10122E,Unoccupied,"(-37.803191517115465, 144.94820900121596)",-37.803191517115465,144.94820900121596
4446,C7738,Present,"(-37.80314276449994, 144.95043863536836)",-37.80314276449994,144.95043863536836
2635,10105W,Unoccupied,"(-37.80341705438269, 144.94793731799047)",-37.80341705438269,144.94793731799047
3991,C5950,Unoccupied,"(-37.80397643814763, 144.95398474355974)",-37.80397643814763,144.95398474355974
5112,9916N,Present,"(-37.825577686305664, 144.96853895777565)",-37.825577686305664,144.96853895777565
4126,C6414,Present,"(-37.80358787018449, 144.95103430187015)",-37.80358787018449,144.95103430187015
4125,C6412,Unoccupied,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
3936,C5788,Unoccupied,"(-37.80411018285281, 144.95546281852842)",-37.80411018285281,144.95546281852842
3002,5058E,Unoccupied,"(-37.80516415538277, 144.95807184586596)",-37.80516415538277,144.95807184586596
7060,4694Ea,Unoccupied,"(-37.80479172656398, 144.95909104701795)",-37.80479172656398,144.95909104701795
3943,C5854,Present,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
3877,C5650,Unoccupied,"(-37.806716761819445, 144.9549998749622)",-37.806716761819445,144.9549998749622
3005,5064E,Unoccupied,"(-37.80508968150744, 144.95803743823717)",-37.80508968150744,144.95803743823717
4128,C6418,Unoccupied,"(-37.80354154461598, 144.95104250013748)",-37.80354154461598,144.95104250013748
4433,C7706,Present,"(-37.80362157835981, 144.95471628095635)",-37.80362157835981,144.95471628095635
5128,9941S,Unoccupied,"(-37.826006437898286, 144.96743612844762)",-37.826006437898286,144.96743612844762
3931,C5778,Unoccupied,"(-37.804235053458356, 144.95544037232816)",-37.804235053458356,144.95544037232816
2643,10117W,Unoccupied,"(-37.80331033543291, 144.94795547514428)",-37.80331033543291,144.94795547514428
4101,C6340,Present,"(-37.80431152161183, 144.95090581468867)",-37.80431152161183,144.95090581468867
3927,C5770,Present,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
4129,C6420,Unoccupied,"(-37.80351884180942, 144.95104654652096)",-37.80351884180942,144.95104654652096
1891,1006E,Present,"(-37.81809113294334, 144.96276028078535)",-37.81809113294334,144.96276028078535
6695,5082E,Unoccupied,"(-37.804704440449, 144.95785871800302)",-37.804704440449,144.95785871800302
3027,5123W,Present,"(-37.803363543058055, 144.95711639661)",-37.803363543058055,144.95711639661
2640,10113W,Unoccupied,"(-37.80352505496764, 144.94791924015442)",-37.80352505496764,144.94791924015442
5132,9945S,Present,"(-37.82604382216543, 144.96730883675184)",-37.82604382216543,144.96730883675184
3924,C5764,Unoccupied,"(-37.804495548133154, 144.95539354523032)",-37.804495548133154,144.95539354523032
3374,6191W,Present,"(-37.80658679914876, 144.9511118550584)",-37.80658679914876,144.9511118550584
8334,C7736B,Unoccupied,"(-37.80315295366602, 144.95053163261065)",-37.80315295366602,144.95053163261065
2632,10102E,Present,"(-37.80374342669734, 144.94811070076594)",-37.80374342669734,144.94811070076594
5109,9910N,Present,"(-37.825553384882554, 144.96862208844982)",-37.825553384882554,144.96862208844982
4663,8484E,Present,"(-37.8250694773898, 144.96697098527403)",-37.8250694773898,144.96697098527403
3711,7677S,Unoccupied,"(-37.80394866334708, 144.9568252024588)",-37.80394866334708,144.9568252024588
4121,C6404,Unoccupied,"(-37.80370335884251, 144.95101367765076)",-37.80370335884251,144.95101367765076
3117,5276E,Unoccupied,"(-37.8046123214306, 144.95742742122872)",-37.8046123214306,144.95742742122872
4423,C7686,Unoccupied,"(-37.80367465531964, 144.95518377795898)",-37.80367465531964,144.95518377795898
4118,C6396,Present,"(-37.8037734258926, 144.95100108193583)",-37.8037734258926,144.95100108193583
8332,C7734C,Unoccupied,"(-37.80316332831725, 144.9506278002043)",-37.80316332831725,144.9506278002043
1894,990E,Unoccupied,"(-37.81818582409089, 144.9628031345667)",-37.81818582409089,144.9628031345667
4102,C6344,Unoccupied,"(-37.80428791544201, 144.9509098883141)",-37.80428791544201,144.9509098883141
8333,C7736A,Unoccupied,"(-37.80315648139222, 144.9505643124663)",-37.80315648139222,144.9505643124663
3004,5062E,Unoccupied,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
5122,9935S,Present,"(-37.82595012878551, 144.9676278635754)",-37.82595012878551,144.9676278635754
911,C668,Present,"(-37.814430071402604, 144.9688443056996)",-37.814430071402604,144.9688443056996
4436,C7712,Present,"(-37.80359470663074, 144.95447976391296)",-37.80359470663074,144.95447976391296
3382,6207W,Present,"(-37.80630677783586, 144.950984602318)",-37.80630677783586,144.950984602318
5105,9903S,Unoccupied,"(-37.82570064826507, 144.9684826956871)",-37.82570064826507,144.9684826956871
3377,6197W,Present,"(-37.806500342861035, 144.95107275435578)",-37.806500342861035,144.95107275435578
5115,9922N,Unoccupied,"(-37.82560167531653, 144.96845689275244)",-37.82560167531653,144.96845689275244
5136,9949S,Unoccupied,"(-37.826081168135794, 144.9671815385024)",-37.826081168135794,144.9671815385024
5087,9884N,Present,"(-37.82544817643825, 144.9689823818615)",-37.82544817643825,144.9689823818615
2631,10100E,Present,"(-37.803795463066834, 144.9481016399094)",-37.803795463066834,144.9481016399094
3021,5104E,Present,"(-37.804335100882575, 144.95769222970844)",-37.804335100882575,144.95769222970844
3022,5106E,Unoccupied,"(-37.80431387841997, 144.95768253401354)",-37.80431387841997,144.95768253401354
882,789W,Unoccupied,"(-37.811548168895655, 144.96739859882695)",-37.811548168895655,144.96739859882695
2646,10120E,Unoccupied,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
3015,5092E,Present,"(-37.80447675631378, 144.95775638940404)",-37.80447675631378,144.95775638940404
3023,5108E,Present,"(-37.804292539726006, 144.95767318591783)",-37.804292539726006,144.95767318591783
3395,6233W,Present,"(-37.80596271642133, 144.95082772735728)",-37.80596271642133,144.95082772735728
3390,6223W,Present,"(-37.806091285795176, 144.95088646363757)",-37.806091285795176,144.95088646363757
3710,7676N,Unoccupied,"(-37.80377230962868, 144.95691685901107)",-37.80377230962868,144.95691685901107
4429,C7698,Unoccupied,"(-37.80363572036981, 144.9548409901965)",-37.80363572036981,144.9548409901965
3942,C5800,Unoccupied,"(-37.803932783966495, 144.95549470757186)",-37.803932783966495,144.95549470757186
4421,C7682,Unoccupied,"(-37.803682008212505, 144.95524866067768)",-37.803682008212505,144.95524866067768
4018,C6074,Present,"(-37.805166217141114, 144.95225998005083)",-37.805166217141114,144.95225998005083
3975,C5918,Unoccupied,"(-37.804432818424715, 144.95390350719538)",-37.804432818424715,144.95390350719538
3020,5102E,Present,"(-37.80435626153255, 144.95770235546706)",-37.80435626153255,144.95770235546706
5121,9934N,Present,"(-37.82585564463342, 144.96760905564972)",-37.82585564463342,144.96760905564972
3960,C5888,Unoccupied,"(-37.80495470294587, 144.95381007070802)",-37.80495470294587,144.95381007070802
3953,C5874,Unoccupied,"(-37.80512030839985, 144.95378052840346)",-37.80512030839985,144.95378052840346
3971,C5910,Present,"(-37.8045312080333, 144.9538860279457)",-37.8045312080333,144.9538860279457
3106,5263W,Present,"(-37.80471847464309, 144.95727522154303)",-37.80471847464309,144.95727522154303
3967,C5902,Present,"(-37.80468004570492, 144.95385922384625)",-37.80468004570492,144.95385922384625
3113,5270E,Present,"(-37.80468091419368, 144.95741434067355)",-37.80468091419368,144.95741434067355
5344,8299W,Present,"(-37.82608254939832, 144.96786205139705)",-37.82608254939832,144.96786205139705
3973,C5914,Unoccupied,"(-37.80448176840822, 144.9538948503972)",-37.80448176840822,144.9538948503972
3009,5078E,Unoccupied,"(-37.804851403825936, 144.95792778815903)",-37.804851403825936,144.95792778815903
3012,5086E,Unoccupied,"(-37.804660182853496, 144.95783832325395)",-37.804660182853496,144.95783832325395
3011,5084E,Present,"(-37.80468237388431, 144.95784863450982)",-37.80468237388431,144.95784863450982
920,C696,Present,"(-37.81419221506229, 144.9687373545966)",-37.81419221506229,144.9687373545966
866,694E,Present,"(-37.814047416019505, 144.96879507487446)",-37.814047416019505,144.96879507487446
3393,6229W,Present,"(-37.8060050580372, 144.95084709764473)",-37.8060050580372,144.95084709764473
3719,7722N,Unoccupied,"(-37.8033264017554, 144.95290410890726)",-37.8033264017554,144.95290410890726
3669,7628N,Unoccupied,"(-37.80497509749722, 144.94864127967384)",-37.80497509749722,144.94864127967384
3950,C5868,Unoccupied,"(-37.80519125640346, 144.9537678721809)",-37.80519125640346,144.9537678721809
2322,2886N,Unoccupied,"(-37.8108887374072, 144.96669066831026)",-37.8108887374072,144.96669066831026
3013,5088E,Present,"(-37.80463759165694, 144.95782799435162)",-37.80463759165694,144.95782799435162
3025,5119W,Unoccupied,"(-37.80359102769667, 144.95721410852093)",-37.80359102769667,144.95721410852093
3024,5117W,Present,"(-37.8036417823928, 144.95723751206768)",-37.8036417823928,144.95723751206768
2488,C2874,Present,"(-37.810709013284594, 144.9676187371634)",-37.810709013284594,144.9676187371634
1471,1775S,Unoccupied,"(-37.8167541660727, 144.96609310265694)",-37.8167541660727,144.96609310265694
3019,5100E,Present,"(-37.804378178842995, 144.9577120543801)",-37.804378178842995,144.9577120543801
3938,C5792,Present,"(-37.8040602342537, 144.95547179734015)",-37.8040602342537,144.95547179734015
910,C666,Present,"(-37.81445232772084, 144.96885430889915)",-37.81445232772084,144.96885430889915
3727,7762N,Unoccupied,"(-37.80254076503344, 144.9458218122118)",-37.80254076503344,144.9458218122118
1100,C1108,Present,"(-37.81608769019258, 144.96119835369313)",-37.81608769019258,144.96119835369313
4061,C6160,Unoccupied,"(-37.8039328081435, 144.95247910959128)",-37.8039328081435,144.95247910959128
2999,5048E,Present,"(-37.805320727736856, 144.95814372075984)",-37.805320727736856,144.95814372075984
3930,C5776,Unoccupied,"(-37.80434280466035, 144.95542100312656)",-37.80434280466035,144.95542100312656
4432,C7704,Present,"(-37.80362535960599, 144.95474956666084)",-37.80362535960599,144.95474956666084
3698,7663S,Unoccupied,"(-37.804081524564765, 144.95801944615067)",-37.804081524564765,144.95801944615067
3929,C5774,Unoccupied,"(-37.804368447801274, 144.9554163932999)",-37.804368447801274,144.9554163932999
3700,7665S,Unoccupied,"(-37.80407451875426, 144.9579547673291)",-37.80407451875426,144.9579547673291
4442,C7730,Present,"(-37.80318101848323, 144.95078523746167)",-37.80318101848323,144.95078523746167
3280,5842E,Unoccupied,"(-37.80657529109709, 144.95355467497205)",-37.80657529109709,144.95355467497205
888,816E,Unoccupied,"(-37.811246410797146, 144.9675098136646)",-37.811246410797146,144.9675098136646
